order_id,customer_id,order_date,order_status
O003490,C00056,2024-12-12,Delivered
O003491,C00253,2024-12-15,Returned
O003492,C00910,2023-02-13,Returned
O003493,C01516,2024-09-24,Delivered
O003494,C00101,2024-03-13,Delivered
O003495,C00818,2024-03-15,Delivered
O003496,C00780,2023-04-07,Shipped
O003497,C00256,2024-04-27,Delivered
O003498,C01038,2024-12-06,Shipped
O003499,C01058,2024-11-24,Delivered
O003500,C01550,2023-11-06,Delivered
O003501,C01002,2023-02-04,Cancelled
O003502,C00734,2023-09-20,Cancelled
O003503,C00851,2024-09-11,Delivered
O003504,C00186,2024-05-07,Returned
O003505,C00737,2023-11-17,Delivered
O003506,C00230,2023-02-09,Delivered
O003507,C00779,2023-11-01,Returned
O003508,C00820,2023-11-14,Returned
O003509,C00727,2024-11-04,Delivered
O003510,C00134,2024-03-10,Delivered
O003511,C01336,2023-08-28,Delivered
O003512,C01437,2023-12-08,Delivered
O003513,C00799,2023-02-21,Delivered
O003514,C00563,2024-12-01,Cancelled
O003515,C00093,2023-09-21,Delivered
O003516,C00510,2023-12-28,Delivered
O003517,C00019,2023-09-19,Delivered
O003518,C00319,2024-04-17,Delivered
O003519,C00963,2024-04-23,Returned
O003520,C00126,2024-05-02,Shipped
O003521,C00430,2023-07-26,Returned
O003522,C00601,2023-08-24,Delivered
O003523,C00859,2023-04-20,Delivered
O003524,C01063,2024-04-06,Delivered
O003525,C00372,2023-02-24,Delivered
O003526,C00333,2024-02-04,Delivered
O003527,C00418,2024-10-16,Delivered
O003528,C01281,2024-11-13,Delivered
O003529,C01274,2023-11-27,Delivered
O003530,C00680,2023-11-01,Delivered
O003531,C00071,2023-02-16,Cancelled
O003532,C00296,2024-04-28,Delivered
O003533,C01105,2024-09-02,Delivered
O003534,C01226,2023-07-25,Cancelled
O003535,C00324,2023-11-17,Delivered
O003536,C00715,2024-10-01,Delivered
O003537,C00860,2024-11-03,Delivered
O003538,C00975,2023-07-04,Delivered
O003539,C01100,2024-01-14,Delivered
O003540,C00527,2023-05-05,Delivered
O003541,C01106,2023-03-11,Delivered
O003542,C01369,2024-11-20,Cancelled
O003543,C00979,2024-09-04,Delivered
O003544,C01170,2024-06-24,Delivered
O003545,C00450,2023-02-05,Shipped
O003546,C00293,2024-10-05,Delivered
O003547,C00169,2023-11-22,Cancelled
O003548,C00828,2023-09-04,Delivered
O003549,C00216,2024-01-20,Delivered
O003550,C00379,2023-03-08,Cancelled
O003551,C00617,2024-06-22,Delivered
O003552,C00947,2024-02-23,Cancelled
O003553,C01065,2023-05-19,Shipped
O003554,C01557,2023-05-19,Delivered
O003555,C00865,2023-05-11,Delivered
O003556,C00298,2023-02-22,Shipped
O003557,C00071,2024-02-24,Cancelled
O003558,C00789,2024-10-26,Cancelled
O003559,C00406,2023-01-02,Delivered
O003560,C00332,2023-02-01,Delivered
O003561,C00024,2024-02-11,Shipped
O003562,C00991,2024-09-16,Returned
O003563,C00385,2023-08-12,Cancelled
O003564,C01183,2023-09-28,Delivered
O003565,C00440,2024-02-15,Delivered
O003566,C01118,2023-07-20,Delivered
O003567,C00573,2023-01-04,Cancelled
O003568,C01054,2024-06-25,Delivered
O003569,C00382,2024-03-11,Delivered
O003570,C00999,2024-02-11,Returned
O003571,C00702,2024-06-18,Returned
O003572,C00130,2024-04-17,Returned
O003573,C00937,2023-06-12,Returned
O003574,C00247,2023-09-04,Shipped
O003575,C00606,2023-04-23,Delivered
O003576,C00927,2023-04-28,Delivered
O003577,C01034,2024-04-18,Delivered
O003578,C01047,2024-10-13,Delivered
O003579,C01394,2024-12-05,Delivered
O003580,C00035,2024-03-25,Delivered
O003581,C00725,2023-05-24,Shipped
O003582,C01087,2023-03-20,Shipped
O003583,C01092,2024-08-02,Delivered
O003584,C00472,2024-02-18,Cancelled
O003585,C00342,2024-03-17,Delivered
O003586,C00206,2024-07-06,Cancelled
O003587,C01301,2024-05-06,Cancelled
O003588,C01267,2024-09-28,Delivered
O003589,C00312,2023-02-27,Shipped
O003590,C00869,2024-06-20,Returned
O003591,C00571,2024-10-07,Delivered
O003592,C00608,2023-07-13,Delivered
O003593,C00863,2024-03-17,Delivered
O003594,C00615,2023-08-15,Delivered
O003595,C00515,2024-12-03,Cancelled
O003596,C00639,2023-01-18,Delivered
O003597,C01217,2024-02-24,Delivered
O003598,C01547,2023-05-02,Delivered
O003599,C00295,2024-05-05,Delivered
O003600,C01566,2023-05-27,Returned
O003601,C00327,2023-06-08,Cancelled
O003602,C00801,2023-12-14,Shipped
O003603,C00510,2024-11-07,Returned
O003604,C00145,2023-06-12,Delivered
O003605,C00823,2023-04-09,Delivered
O003606,C01515,2024-06-24,Shipped
O003607,C00422,2023-12-22,Delivered
O003608,C01377,2024-11-05,Delivered
O003609,C00023,2023-04-25,Cancelled
O003610,C01067,2024-03-04,Delivered
O003611,C00211,2023-06-17,Returned
O003612,C01226,2023-05-21,Delivered
O003613,C01353,2024-04-08,Delivered
O003614,C00256,2024-02-10,Shipped
O003615,C01250,2024-06-24,Delivered
O003616,C00145,2023-08-05,Returned
O003617,C00084,2023-11-24,Delivered
O003618,C00232,2023-10-27,Cancelled
O003619,C00873,2024-12-15,Shipped
O003620,C01454,2023-07-06,Cancelled
O003621,C00998,2023-08-28,Returned
O003622,C00461,2023-09-10,Shipped
O003623,C01499,2024-01-04,Shipped
O003624,C01362,2023-07-20,Delivered
O003625,C01437,2024-11-27,Delivered
O003626,C01307,2023-07-14,Delivered
O003627,C01577,2024-11-28,Delivered
O003628,C01501,2023-03-27,Delivered
O003629,C01312,2024-04-09,Shipped
O003630,C00860,2024-11-11,Cancelled
O003631,C00515,2023-05-27,Delivered
O003632,C00027,2024-12-03,Delivered
O003633,C00995,2023-11-23,Delivered
O003634,C01014,2024-12-19,Delivered
O003635,C00889,2024-04-19,Cancelled
O003636,C01452,2023-08-09,Delivered
O003637,C01233,2023-05-18,Delivered
O003638,C01317,2023-08-19,Delivered
O003639,C00241,2023-03-19,Returned
O003640,C00739,2023-04-08,Shipped
O003641,C01472,2023-03-22,Cancelled
O003642,C00077,2023-11-02,Delivered
O003643,C01287,2024-07-27,Cancelled
O003644,C00885,2023-04-25,Cancelled
O003645,C00443,2023-04-01,Shipped
O003646,C01292,2024-03-06,Delivered
O003647,C00599,2023-06-04,Delivered
O003648,C01494,2023-03-26,Delivered
O003649,C00520,2023-05-28,Delivered
O003650,C01399,2024-11-27,Delivered
O003651,C00510,2024-09-12,Delivered
O003652,C00665,2023-09-15,Delivered
O003653,C01301,2024-04-23,Delivered
O003654,C00329,2024-01-25,Delivered
O003655,C01121,2024-04-18,Cancelled
O003656,C01517,2024-04-11,Delivered
O003657,C00714,2024-03-25,Returned
O003658,C00353,2023-07-27,Returned
O003659,C00684,2023-02-16,Delivered
O003660,C01103,2023-11-20,Cancelled
O003661,C00467,2024-11-26,Delivered
O003662,C00627,2024-01-27,Delivered
O003663,C00186,2024-09-24,Cancelled
O003664,C00641,2024-12-13,Shipped
O003665,C01550,2023-05-16,Delivered
O003666,C00543,2024-05-07,Returned
O003667,C00995,2024-04-23,Delivered
O003668,C00897,2024-12-11,Delivered
O003669,C00327,2024-12-25,Delivered
O003670,C00033,2024-05-11,Delivered
O003671,C00636,2023-07-07,Shipped
O003672,C01316,2024-08-23,Shipped
O003673,C01550,2023-03-10,Shipped
O003674,C00365,2024-07-18,Delivered
O003675,C01425,2024-11-20,Delivered
O003676,C00186,2023-10-07,Cancelled
O003677,C00829,2024-03-20,Returned
O003678,C00299,2023-11-09,Cancelled
O003679,C01092,2023-11-11,Delivered
O003680,C01257,2023-08-13,Shipped
O003681,C00664,2024-06-03,Delivered
O003682,C00084,2024-11-15,Delivered
O003683,C00318,2024-12-18,Cancelled
O003684,C00460,2023-05-09,Returned
O003685,C00449,2024-10-23,Delivered
O003686,C00902,2024-06-08,Cancelled
O003687,C00443,2023-07-26,Delivered
O003688,C01164,2023-02-01,Delivered
O003689,C01285,2023-07-14,Shipped
O003690,C01530,2024-11-13,Delivered
O003691,C00746,2024-03-23,Returned
O003692,C00540,2024-05-26,Delivered
O003693,C00747,2023-07-12,Delivered
O003694,C01107,2024-05-11,Delivered
O003695,C01420,2023-01-03,Delivered
O003696,C01439,2023-10-11,Delivered
O003697,C01103,2024-03-26,Shipped
O003698,C01040,2023-04-05,Cancelled
O003699,C01097,2024-09-16,Delivered
O003700,C00467,2023-06-04,Cancelled
O003701,C01470,2024-04-12,Cancelled
O003702,C01135,2023-10-21,Returned
O003703,C00953,2024-02-08,Delivered
O003704,C00109,2023-03-19,Delivered
O003705,C00897,2023-01-20,Delivered
O003706,C00894,2024-11-19,Delivered
O003707,C01145,2023-07-06,Cancelled
O003708,C00712,2024-09-02,Delivered
O003709,C01447,2024-12-28,Delivered
O003710,C00726,2023-06-03,Delivered
O003711,C00566,2023-07-24,Shipped
O003712,C01491,2024-04-09,Delivered
O003713,C01225,2024-12-23,Delivered
O003714,C01443,2024-11-14,Returned
O003715,C00812,2023-12-05,Delivered
O003716,C00926,2024-07-22,Delivered
O003717,C01428,2023-04-18,Cancelled
O003718,C00677,2024-12-10,Delivered
O003719,C01041,2024-12-19,Delivered
O003720,C01106,2023-05-05,Cancelled
O003721,C00014,2023-08-19,Shipped
O003722,C01546,2023-03-02,Delivered
O003723,C01587,2023-07-19,Delivered
O003724,C00131,2024-08-20,Shipped
O003725,C00331,2023-10-14,Cancelled
O003726,C00510,2023-03-07,Shipped
O003727,C01555,2023-09-25,Delivered
O003728,C00372,2024-12-27,Delivered
O003729,C01493,2024-03-21,Delivered
O003730,C00827,2023-11-11,Shipped
O003731,C00835,2023-05-23,Delivered
O003732,C00972,2024-12-23,Delivered
O003733,C00704,2024-09-28,Delivered
O003734,C00882,2023-07-04,Delivered
O003735,C00186,2023-02-16,Delivered
O003736,C00823,2023-02-09,Delivered
O003737,C00720,2023-04-08,Cancelled
O003738,C00168,2024-02-21,Delivered
O003739,C01540,2024-11-15,Delivered
O003740,C01242,2023-12-17,Delivered
O003741,C00122,2024-10-18,Cancelled
O003742,C00196,2023-11-12,Delivered
O003743,C01084,2024-05-01,Delivered
O003744,C00670,2024-06-01,Delivered
O003745,C00057,2023-05-10,Returned
O003746,C00143,2023-09-19,Delivered
O003747,C01304,2024-03-07,Shipped
O003748,C00373,2023-02-16,Shipped
O003749,C00708,2023-09-07,Delivered
O003750,C01400,2024-01-28,Delivered
O003751,C00767,2024-12-20,Shipped
O003752,C01582,2023-12-06,Delivered
O003753,C00912,2024-08-17,Delivered
O003754,C00080,2023-11-20,Shipped
O003755,C00247,2024-08-26,Returned
O003756,C00597,2024-02-10,Delivered
O003757,C01399,2024-11-12,Delivered
O003758,C01062,2023-11-19,Delivered
O003759,C00396,2024-02-04,Shipped
O003760,C00691,2024-03-05,Delivered
O003761,C01123,2023-11-22,Returned
O003762,C00239,2023-04-13,Cancelled
O003763,C00505,2023-03-18,Delivered
O003764,C00386,2023-01-05,Returned
O003765,C00086,2024-10-13,Delivered
O003766,C01351,2023-06-02,Cancelled
O003767,C01211,2023-06-25,Delivered
O003768,C01065,2024-06-28,Delivered
O003769,C01342,2023-08-22,Delivered
O003770,C01439,2023-12-17,Shipped
O003771,C00808,2023-05-17,Returned
O003772,C01318,2024-12-18,Delivered
O003773,C00657,2024-10-10,Delivered
O003774,C01564,2024-10-15,Delivered
O003775,C00828,2023-10-10,Delivered
O003776,C00169,2024-06-13,Delivered
O003777,C01007,2023-04-01,Delivered
O003778,C00992,2023-01-11,Shipped
O003779,C00627,2023-01-13,Delivered
O003780,C00589,2024-02-26,Returned
O003781,C01432,2023-11-22,Delivered
O003782,C00086,2023-12-17,Delivered
O003783,C01532,2023-01-03,Shipped
O003784,C00643,2023-11-18,Cancelled
O003785,C01095,2024-05-02,Delivered
O003786,C00621,2023-11-02,Delivered
O003787,C00721,2024-06-07,Shipped
O003788,C01402,2023-06-02,Returned
O003789,C01513,2024-08-14,Shipped
O003790,C00366,2024-02-17,Shipped
O003791,C01432,2023-06-12,Delivered
O003792,C00937,2023-06-07,Delivered
O003793,C01460,2024-03-08,Delivered
O003794,C01463,2024-09-03,Delivered
O003795,C00424,2023-11-16,Shipped
O003796,C00032,2023-07-21,Delivered
O003797,C00422,2024-10-13,Cancelled
O003798,C00595,2024-04-04,Delivered
O003799,C01351,2023-11-08,Returned
O003800,C00678,2023-12-27,Delivered
O003801,C00468,2023-06-13,Delivered
O003802,C00824,2024-03-27,Delivered
O003803,C00291,2023-09-05,Shipped
O003804,C01274,2024-12-08,Cancelled
O003805,C01394,2023-12-09,Shipped
O003806,C01339,2023-12-23,Cancelled
O003807,C01414,2024-01-09,Delivered
O003808,C00848,2024-11-14,Delivered
O003809,C00389,2024-08-09,Returned
O003810,C00520,2023-11-25,Shipped
O003811,C01284,2024-05-01,Cancelled
O003812,C00086,2024-02-13,Cancelled
O003813,C00920,2023-12-25,Delivered
O003814,C00145,2023-05-22,Cancelled
O003815,C00237,2023-11-04,Delivered
O003816,C01001,2023-07-26,Delivered
O003817,C01100,2024-11-06,Delivered
O003818,C01516,2023-09-06,Delivered
O003819,C01465,2024-12-22,Cancelled
O003820,C00584,2024-01-13,Shipped
O003821,C00584,2024-03-10,Returned
O003822,C00536,2024-01-19,Delivered
O003823,C00245,2023-04-25,Delivered
O003824,C00414,2023-10-27,Delivered
O003825,C01062,2023-03-18,Delivered
O003826,C00224,2024-03-16,Delivered
O003827,C00078,2023-11-08,Returned
O003828,C00378,2024-07-13,Delivered
O003829,C00496,2023-06-25,Delivered
O003830,C00898,2023-05-20,Cancelled
O003831,C00906,2023-10-05,Shipped
O003832,C00085,2024-11-25,Cancelled
O003833,C01571,2024-05-17,Delivered
O003834,C01485,2023-11-25,Delivered
O003835,C01165,2023-12-02,Delivered
O003836,C00718,2023-03-05,Delivered
O003837,C01320,2024-12-07,Delivered
O003838,C00779,2024-04-13,Delivered
O003839,C01036,2023-07-10,Delivered
O003840,C00377,2024-02-08,Cancelled
O003841,C00688,2023-03-07,Cancelled
O003842,C00899,2024-12-24,Delivered
O003843,C00143,2023-05-28,Returned
O003844,C01233,2024-04-08,Shipped
O003845,C01141,2023-07-10,Delivered
O003846,C01121,2024-05-05,Delivered
O003847,C00229,2024-07-02,Cancelled
O003848,C00840,2024-04-03,Shipped
O003849,C00036,2024-03-18,Shipped
O003850,C00348,2024-11-24,Cancelled
O003851,C00759,2023-03-11,Delivered
O003852,C01402,2023-08-05,Delivered
O003853,C01575,2023-07-01,Shipped
O003854,C00460,2024-12-04,Returned
O003855,C00073,2023-10-21,Shipped
O003856,C00152,2024-06-18,Delivered
O003857,C00976,2024-04-21,Shipped
O003858,C00791,2023-06-21,Delivered
O003859,C01262,2023-06-22,Delivered
O003860,C00487,2023-07-15,Cancelled
O003861,C00513,2023-11-16,Delivered
O003862,C00314,2023-06-21,Delivered
O003863,C00459,2023-01-18,Delivered
O003864,C01305,2024-11-10,Cancelled
O003865,C00796,2024-12-06,Delivered
O003866,C00754,2023-09-06,Cancelled
O003867,C00885,2023-09-01,Returned
O003868,C00295,2023-01-10,Delivered
O003869,C00841,2024-04-15,Cancelled
O003870,C00465,2024-09-18,Delivered
O003871,C01284,2023-04-05,Delivered
O003872,C00863,2023-05-07,Delivered
O003873,C01503,2024-07-15,Delivered
O003874,C00796,2024-03-15,Delivered
O003875,C00422,2023-02-12,Delivered
O003876,C01460,2024-03-07,Delivered
O003877,C00399,2023-08-19,Returned
O003878,C01351,2023-09-24,Returned
O003879,C00745,2024-06-20,Delivered
O003880,C01565,2024-08-18,Returned
O003881,C01319,2023-10-14,Delivered
O003882,C00805,2024-12-07,Delivered
O003883,C01112,2023-10-16,Cancelled
O003884,C00616,2024-06-15,Returned
O003885,C01278,2023-12-25,Delivered
O003886,C00409,2024-11-02,Delivered
O003887,C01130,2024-11-11,Delivered
O003888,C00788,2023-03-22,Shipped
O003889,C00370,2024-11-14,Delivered
O003890,C01422,2024-09-01,Delivered
O003891,C01163,2024-07-13,Cancelled
O003892,C01394,2023-06-06,Shipped
O003893,C00320,2024-08-25,Cancelled
O003894,C01178,2024-10-13,Returned
O003895,C00406,2023-07-26,Delivered
O003896,C00649,2024-12-14,Delivered
O003897,C00997,2023-02-08,Delivered
O003898,C01564,2023-04-20,Shipped
O003899,C01287,2024-01-17,Delivered
O003900,C00199,2024-02-22,Returned
O003901,C00176,2024-03-03,Delivered
O003902,C00109,2023-01-01,Delivered
O003903,C00185,2024-12-28,Delivered
O003904,C01523,2023-02-12,Delivered
O003905,C01277,2023-04-07,Delivered
O003906,C00973,2023-01-19,Delivered
O003907,C00359,2024-01-23,Delivered
O003908,C00208,2024-11-10,Returned
O003909,C00328,2024-04-18,Delivered
O003910,C00851,2024-09-06,Delivered
O003911,C01267,2023-01-18,Delivered
O003912,C01151,2024-01-06,Shipped
O003913,C00962,2023-11-21,Cancelled
O003914,C01414,2023-12-09,Returned
O003915,C00233,2023-02-08,Cancelled
O003916,C00912,2024-04-05,Delivered
O003917,C00081,2023-12-25,Delivered
O003918,C00969,2024-06-13,Delivered
O003919,C00350,2023-12-16,Returned
O003920,C00904,2023-04-01,Shipped
O003921,C00373,2024-04-19,Delivered
O003922,C01008,2023-05-01,Cancelled
O003923,C00705,2024-10-19,Delivered
O003924,C00758,2024-03-03,Delivered
O003925,C00277,2023-05-06,Shipped
O003926,C01388,2024-12-10,Delivered
O003927,C00228,2023-12-05,Returned
O003928,C01299,2023-02-22,Delivered
O003929,C01457,2024-03-10,Returned
O003930,C00171,2023-07-26,Delivered
O003931,C01014,2024-08-20,Delivered
O003932,C01209,2024-09-20,Delivered
O003933,C00748,2024-12-06,Returned
O003934,C00394,2023-12-09,Shipped
O003935,C01066,2023-11-09,Delivered
O003936,C00653,2024-06-16,Delivered
O003937,C01435,2023-04-02,Delivered
O003938,C00920,2024-01-09,Delivered
O003939,C00559,2024-01-11,Cancelled
O003940,C00939,2023-03-25,Cancelled
O003941,C00065,2023-11-03,Delivered
O003942,C01279,2024-10-28,Delivered
O003943,C01175,2024-10-24,Delivered
O003944,C00780,2023-03-10,Delivered
O003945,C00779,2023-03-16,Delivered
O003946,C01424,2023-07-02,Cancelled
O003947,C01428,2024-10-09,Delivered
O003948,C00752,2023-04-11,Returned
O003949,C00870,2024-05-17,Delivered
O003950,C00272,2023-03-23,Delivered
O003951,C00536,2024-03-24,Shipped
O003952,C01002,2023-09-07,Delivered
O003953,C00171,2024-07-09,Delivered
O003954,C00174,2023-06-22,Returned
O003955,C00653,2024-03-22,Returned
O003956,C00233,2023-06-17,Delivered
O003957,C00264,2024-05-26,Returned
O003958,C00220,2024-10-25,Delivered
O003959,C00134,2023-04-03,Delivered
O003960,C00486,2024-10-19,Returned
O003961,C00020,2024-02-03,Cancelled
O003962,C00145,2023-04-01,Delivered
O003963,C00678,2023-11-19,Returned
O003964,C00217,2023-05-22,Shipped
O003965,C00409,2024-05-04,Cancelled
O003966,C00381,2024-06-03,Delivered
O003967,C01405,2023-03-23,Delivered
O003968,C00103,2023-12-07,Cancelled
O003969,C00793,2024-08-03,Delivered
O003970,C01085,2024-11-21,Delivered
O003971,C01451,2023-12-16,Delivered
O003972,C01447,2024-12-20,Delivered
O003973,C00590,2024-01-16,Cancelled
O003974,C00126,2023-10-22,Delivered
O003975,C01040,2024-10-06,Delivered
O003976,C00361,2023-12-03,Delivered
O003977,C00295,2023-12-09,Shipped
O003978,C00388,2023-12-19,Cancelled
O003979,C01440,2024-10-04,Returned
O003980,C00386,2024-09-03,Delivered
O003981,C00659,2023-10-28,Returned
O003982,C00333,2023-09-08,Delivered
O003983,C01214,2023-12-21,Delivered
O003984,C01038,2024-02-20,Cancelled
O003985,C00707,2023-06-10,Cancelled
O003986,C01087,2024-07-08,Delivered
O003987,C01400,2023-12-21,Delivered
O003988,C01545,2023-09-10,Delivered
O003989,C00127,2023-03-03,Delivered
O003990,C00124,2023-06-16,Shipped
O003991,C00881,2024-12-25,Delivered
O003992,C01566,2023-08-22,Cancelled
O003993,C00025,2023-05-15,Cancelled
O003994,C00181,2023-11-22,Delivered
O003995,C01580,2023-08-19,Delivered
O003996,C00538,2023-01-23,Cancelled
O003997,C00654,2023-08-27,Delivered
O003998,C00759,2024-01-12,Delivered
O003999,C01564,2024-01-10,Delivered
O004000,C00468,2023-09-11,Shipped
O004001,C00088,2023-11-06,Cancelled
O004002,C00840,2024-12-12,Delivered
O004003,C00665,2023-10-15,Returned
O004004,C00826,2023-07-28,Delivered
O004005,C00927,2023-07-28,Delivered
O004006,C01512,2023-11-05,Returned
O004007,C00860,2024-06-13,Delivered
O004008,C00286,2023-06-28,Returned
O004009,C00782,2024-05-11,Returned
O004010,C00749,2023-01-21,Delivered
O004011,C01356,2023-11-14,Delivered
O004012,C00377,2024-07-05,Delivered
O004013,C00034,2023-09-04,Delivered
O004014,C00555,2024-01-16,Delivered
O004015,C00045,2023-06-07,Delivered
O004016,C00325,2024-06-13,Delivered
O004017,C00569,2023-02-27,Delivered
O004018,C00997,2024-10-07,Shipped
O004019,C01023,2023-06-24,Delivered
O004020,C00328,2024-10-14,Delivered
O004021,C00123,2023-09-22,Delivered
O004022,C00138,2024-05-04,Delivered
O004023,C00977,2023-08-23,Shipped
O004024,C00290,2024-11-10,Delivered
O004025,C00444,2023-04-17,Delivered
O004026,C01294,2023-05-16,Delivered
O004027,C01401,2023-12-11,Shipped
O004028,C01253,2023-03-14,Delivered
O004029,C01085,2023-06-20,Delivered
O004030,C01485,2024-12-11,Delivered
O004031,C01411,2024-12-26,Returned
O004032,C00757,2023-10-05,Shipped
O004033,C00130,2024-11-16,Delivered
O004034,C00758,2024-01-15,Delivered
O004035,C00429,2023-07-08,Delivered
O004036,C00479,2024-05-23,Returned
O004037,C01299,2024-04-11,Delivered
O004038,C00575,2024-12-26,Shipped
O004039,C01183,2023-07-11,Returned
O004040,C01431,2024-04-11,Delivered
O004041,C00469,2023-02-05,Cancelled
O004042,C01001,2023-03-19,Shipped
O004043,C00040,2023-01-16,Delivered
O004044,C00196,2024-12-17,Delivered
O004045,C00304,2024-08-25,Shipped
O004046,C00167,2024-07-11,Shipped
O004047,C00948,2023-12-16,Shipped
O004048,C00138,2023-08-24,Delivered
O004049,C00396,2023-04-13,Returned
O004050,C00566,2023-07-25,Cancelled
O004051,C00746,2023-10-05,Returned
O004052,C00121,2024-06-25,Delivered
O004053,C00458,2024-01-08,Cancelled
O004054,C00989,2023-03-01,Shipped
O004055,C01099,2023-01-05,Delivered
O004056,C01323,2023-03-27,Delivered
O004057,C00247,2023-11-20,Delivered
O004058,C00125,2024-11-24,Cancelled
O004059,C01033,2024-03-07,Delivered
O004060,C00771,2024-08-08,Delivered
O004061,C00023,2023-11-23,Delivered
O004062,C00419,2023-09-09,Delivered
O004063,C00060,2023-03-10,Cancelled
O004064,C01562,2024-10-21,Delivered
O004065,C00755,2024-07-03,Delivered
O004066,C01282,2023-05-25,Delivered
O004067,C00322,2023-12-18,Shipped
O004068,C01554,2023-12-15,Delivered
O004069,C00561,2024-03-04,Delivered
O004070,C00406,2024-12-09,Cancelled
O004071,C00929,2024-02-20,Delivered
O004072,C01202,2024-01-06,Delivered
O004073,C01127,2023-02-11,Delivered
O004074,C01324,2023-02-21,Delivered
O004075,C00365,2023-05-13,Delivered
O004076,C01558,2023-01-20,Delivered
O004077,C00580,2024-06-21,Delivered
O004078,C01550,2024-05-19,Shipped
O004079,C00115,2023-04-02,Cancelled
O004080,C01462,2024-09-23,Delivered
O004081,C00131,2023-05-16,Delivered
O004082,C01462,2023-08-05,Delivered
O004083,C01546,2023-07-03,Delivered
O004084,C00846,2023-10-12,Delivered
O004085,C00143,2023-07-25,Delivered
O004086,C01117,2023-12-13,Delivered
O004087,C00853,2023-10-17,Cancelled
O004088,C00811,2024-12-26,Cancelled
O004089,C00184,2023-02-05,Returned
O004090,C00237,2023-04-07,Returned
O004091,C01321,2023-02-28,Cancelled
O004092,C01317,2024-03-18,Returned
O004093,C00449,2023-02-23,Returned
O004094,C00313,2024-09-08,Returned
O004095,C01026,2023-12-05,Delivered
O004096,C01549,2023-12-11,Cancelled
O004097,C00811,2024-01-22,Delivered
O004098,C01568,2023-05-17,Delivered
O004099,C00049,2023-06-16,Cancelled
O004100,C01428,2023-08-23,Delivered
O004101,C00140,2024-02-18,Delivered
O004102,C00074,2023-06-07,Delivered
O004103,C01194,2023-04-08,Delivered
O004104,C00716,2024-12-01,Cancelled
O004105,C00754,2023-01-03,Shipped
O004106,C00337,2024-08-27,Delivered
O004107,C00312,2024-07-07,Shipped
O004108,C01047,2023-08-01,Delivered
O004109,C00525,2023-04-06,Delivered
O004110,C00534,2023-04-07,Delivered
O004111,C01333,2024-05-04,Delivered
O004112,C00060,2024-03-15,Delivered
O004113,C01376,2024-07-20,Shipped
O004114,C00831,2024-11-25,Delivered
O004115,C00231,2024-05-06,Delivered
O004116,C01522,2023-05-13,Returned
O004117,C01556,2023-07-07,Shipped
O004118,C01531,2024-10-24,Delivered
O004119,C01413,2023-06-27,Cancelled
O004120,C00622,2023-02-07,Delivered
O004121,C01327,2024-05-15,Cancelled
O004122,C00517,2023-10-08,Delivered
O004123,C00049,2024-11-17,Delivered
O004124,C00444,2024-04-01,Returned
O004125,C00684,2023-03-06,Delivered
O004126,C01475,2024-12-16,Delivered
O004127,C00801,2023-07-24,Shipped
O004128,C01007,2023-09-25,Delivered
O004129,C01367,2023-10-18,Returned
O004130,C00001,2023-02-08,Returned
O004131,C00103,2023-12-01,Returned
O004132,C00562,2023-04-01,Delivered
O004133,C00912,2023-10-10,Delivered
O004134,C01164,2023-09-24,Delivered
O004135,C00110,2024-06-04,Delivered
O004136,C01323,2024-08-07,Delivered
O004137,C00574,2023-04-14,Delivered
O004138,C00046,2023-09-21,Delivered
O004139,C00072,2023-10-25,Delivered
O004140,C00936,2023-04-10,Returned
O004141,C00247,2024-08-07,Cancelled
O004142,C00063,2024-05-24,Delivered
O004143,C00177,2023-05-06,Cancelled
O004144,C01424,2023-09-08,Shipped
O004145,C00554,2023-03-09,Delivered
O004146,C00983,2024-03-23,Delivered
O004147,C00314,2023-04-24,Delivered
O004148,C00815,2024-12-03,Cancelled
O004149,C00062,2024-07-13,Delivered
O004150,C00886,2023-10-16,Returned
O004151,C00359,2024-02-15,Delivered
O004152,C00091,2024-11-19,Cancelled
O004153,C01577,2024-01-03,Delivered
O004154,C00386,2023-05-23,Delivered
O004155,C00004,2023-10-23,Cancelled
O004156,C01154,2024-10-02,Returned
O004157,C00892,2024-03-28,Shipped
O004158,C01001,2024-04-23,Returned
O004159,C01466,2024-10-08,Returned
O004160,C00097,2024-11-24,Delivered
O004161,C00182,2024-11-12,Shipped
O004162,C00968,2023-03-12,Shipped
O004163,C00765,2024-01-06,Cancelled
O004164,C01488,2024-06-12,Shipped
O004165,C00299,2024-06-18,Delivered
O004166,C00711,2024-02-24,Delivered
O004167,C00823,2023-05-06,Delivered
O004168,C00712,2024-08-15,Returned
O004169,C00303,2024-05-10,Returned
O004170,C01384,2023-03-22,Shipped
O004171,C00738,2023-11-14,Delivered
O004172,C01234,2023-05-03,Delivered
O004173,C01322,2023-09-05,Delivered
O004174,C01105,2023-01-15,Returned
O004175,C00337,2023-10-22,Delivered
O004176,C01038,2024-01-11,Returned
O004177,C00298,2024-03-21,Shipped
O004178,C01107,2024-04-11,Cancelled
O004179,C01526,2024-09-27,Delivered
O004180,C00286,2023-06-28,Returned
O004181,C00422,2023-04-26,Returned
O004182,C00812,2024-10-23,Delivered
O004183,C00859,2023-05-27,Delivered
O004184,C01115,2024-12-17,Delivered
O004185,C00213,2024-10-17,Shipped
O004186,C00522,2023-12-01,Shipped
O004187,C00338,2024-12-22,Cancelled
